text,label
胡桃木餐桌无保护使用三天后美是美的就是真的很软一堆划痕笑哭R不过只要不仔细看是没影响的如果不能接受使用痕迹的千万要谨慎下手不然后期保养会很心累北美黑胡桃木胡桃木餐桌北美黑胡桃,4
锅盖洗不干净后续按照网友的建议重新洗了嗯还是不干净难道我这摆放还是有问题捂脸R捂脸R捂脸R洗碗机,1
家人们帮我选下窗纱好不容易被窝挖到的宝藏窗帘实体店哇R,1
真不该签的想剁手有点怕当时真不该手快签上马上就到期了这可怎么办啊我的妈我的姥我的褂子我的袄我的爹我的爷我的袜子我的鞋我的大伯二舅爷我的裤子尿半截哭惹R哭惹R哭惹R哭惹R真不是引流啊哭惹R哭惹R哭惹R救救孩子吧孩子的月租9元联通卡还没完成还差300多份可怜R可怜R可怜R小红书运营小红书涨粉对赌协议职场日常00后大学生辞职劳动仲裁华为,5
北京电车车主今天乐坏了吧北京今天下大雪道面全是冰公交车平均等30分钟等来了还要无穷无尽地堵着打车根本打不着能骑车的多少都得是勇士今天油车尾号27的哭了晚上雪要是不化明天尾号38的也得哭只有电车车主得乐坏了吧特斯拉电车北京下雪汽车,2
20231202博洛尼五十家瓷砖大翻车后续来啦1四个角严重不平2圆形方形的开口开得各有千秋3海棠角缝里能塞下另一条缝工长说明天去看一下如何处理PS换了门之后没有人告诉我们盒子里的锁不能用结果用了之后装修的钥匙进不去了无语20231206工长发来了最新照片已重新贴砖请见最后四张图片看图片满意了周末再去实地看下,1
独一无二的拉篮你们肯定没见过这样的拉篮装修避坑装修日记拉篮薯队长小红书创作助手薯条小助手,5
北京为什么北京的雪是黄色的北京下雪啦但是为什么道上的雪是黄色的洒盐也不应该是黄色的呢融雪剂吗还是啥北方孩子第一次见到黄色的埋汰雪北京下雪黄色的雪北京初雪,1
国博我说一声对不起笑每次我朋友都很喜欢和我一块儿逛博物馆顺便做点臆想出来的文创,5
我也是一笔笔画出来的近9小时一共16755笔尺寸不大也有M我都不用一个W偷笑R偷笑R我只想对当年的猴塞雷说一声对不起你真的很美画画的日常插画钢笔画版画procreate龙辰辰央视春晚动手寻龙画画不就是为所欲为,5
我妈说这个折叠书桌放卧室还怪合适不占地还能当个床头柜使小户型床头柜折叠书桌我的书桌卧室书桌卧室布置书桌,4
老天爷啊厨房台面打到了进来看的人没有不说高的扶墙R本人185但是没有高低台被各种嘲笑了扶墙R装修日记,1
现在扫雪这么先进了吗起猛了这是在用洗地毯的奶盖机扫雪吗,2
入坑一生黑的博洛尼希望不要失望对比了几家全屋定制一进博洛尼真的就出不来了质感设计方面都是挺喜欢的目前来说服务还是挺好不知道后期交付会不会让我失望了这边当地口碑还不错的一个定制了价格贵是真的贵服务前期好是真的好就是看后期了安静等待有经验的姐妹求支招有什么细节需要注意的博洛尼全屋定制全屋定制全屋定制避坑,4
即将迎来的4000花骨朵垂丝茉莉养护总结下来有几个过程处理好的话难度应该算是简单一网购或者刚买回家紧急需要注意的第一步是除虫在土表层撒点小白药枝干和叶片喷洒吡虫啉都是可以减少后期各类害虫的有效方法如果是有丝状蛛网需要排除是否红蜘蛛感染如有使用乙螨唑会很有效二缓苗一月后通过观察叶片生长情况判断植株整体生长是否正常春夏季的垂丝茉莉叶片生长十分迅猛可以说每周都有变化如果长时间不生长需要挖出来看看根系确保土壤的疏松即需要透水也要有一定的保湿垂丝茉莉生长季节对水分需求旺盛三换盆时机掌握需要在其生长季节开花季前最好不要换盆前通过一段时间观察如果浇透水过两天土表干的比较快可以判断爆根可能性较大可以考虑换盆培土方面椰糠砖搭配泥炭土珍珠岩是比较好的也可以买成品营养土换盆过程中建议加入一些发酵羊粪小白药等帮助底肥和除虫四每年十一月差不多是花条生长开始此时此时可以适当人工摘除部分老叶促使营养导入花条五花期一般两个月期间正常浇水添加花多多二号补充花后期可以适当修剪来年会在修剪处产生两倍分叉喜欢棒棒糖款的尽量把下面枝条剪干净垂丝茉莉垂丝茉莉养护垂丝茉莉开花,4
小红书冬日画报请查收艺术来信冬天的气息扑鼻而来仿佛置身于寒冷的雪地中走在落叶的街道热可可在手中冒着热气街头巷尾弥漫着烤栗子的香气雪地上人儿在这些都是冬天独有的浪漫篇章冬日寒风中透着生机在人行道旁捧一杯热气腾腾的可可等雪来在这个季节里温度不仅仅是感觉更是心情走过每一个街角都能闻到烤栗子的香那是冬天的味道踏过雪地印下的痕迹是冬天的记忆一点一滴都值得珍藏发布要求1用你的艺术表达记录你的冬日艺术表现形式不限2带话题小红书冬日画报小红书艺术发光计划艺术薯小红书冬日画报小红书艺术发光计划艺术薯,3
突然觉得爸爸好可怜半夜睡不着突然想到十年前家里很穷一家四口挤在20平的小房子里爸爸每天都上的是夜班中午回来本来应该睡觉的有一天爸爸捡回来一个风筝他特别兴奋说今天下午带我们去放风筝我和弟弟也没放过风筝也特别高兴到了公园爸爸迫不及待的摆弄着风筝因为是捡来的风筝所以风筝是断了线的下端连接的是房东爷爷不要的鱼线爸爸自己在摆弄我和弟弟在旁边等着看着我们眼巴巴的爸爸说等我先放飞起来再给你们玩安装完成后他就一个人跑来跑去让风筝飞高一点不知道是向上看的缘故还是心里很兴奋他的两颗不整齐的门牙一直漏在外面过了一会风筝飞的可高了我和弟弟吵着要玩爸爸不知道怎么回事一直不给我们我和弟弟都有点纳闷和生气觉得为什么爸爸一个人玩那么久了一个大人为什么抢小孩的玩具直到过了很久妈妈说让二九刚刚我们的小名也玩玩爸爸才突然清醒一般快速的把风筝给我们了这些年我一直没放在心上直到刚刚细想爸爸十岁就没有爸爸15岁出来打工一个人撑着我们一家四口在北京生活风筝好贵要三四十捡来的风筝不要钱那个因为断了线被丢在路边的风筝飞到最高的时候他是不是能顺着风筝的方向看到自己的爸爸爸爸,3
六年的老ipad拿去换新了换电池价948等了三天通知到货换了新机能更换电池服务的型号请参考图48电池健康度要以下,4
还是得315治啊自1010一直是88会员自动续费但是2023年双十一活动期间账号很多券无法领取清除缓存APP卸载重下更换手机等根据88客服要求试了多种方法最终无法解决且不了了之憋着一口气所以取消续费88会员转向JD开了第一次PLUS然而双十二由于要买药大健康价格比大药房价差较多不得已又回来开了88会员然后跟小伙伴一起买衣服时候发现我所有的服饰券都领不了联系了88客服跟我抱歉了N次就是不愿意帮我反馈解决甚至我提出退会员也无动于衷在我退会员过程中看到小伙伴说315有用我就尝试说了一句哇塞马上就问能联系到我吗之前扯了半个多小时不如315有效啊啧啧啧啧故意侵犯会员权益所以如果我没有特别买药需求不开会员我可以领到服饰券买服装但是我花88开了会员就不能领通用的服饰券这算盘打得阎王爷都听见了吧会员收个88元并且服饰券不给12315消费者维权投诉淘宝会员淘宝那点事,4
北京顺义一百多栋荒废的别墅这片别墅位于顺义的马坡在通顺路和右堤路中问搜枫桥别墅导航可以到别墅区的面积不小里面都是独栋别墅粗略估计了一下得有一百多栋基础建设完工可惜不知道为什么烂尾了据了解荒废近20多年无人居住非常适合拍照别问怎么进去的问就是飞进去的照片手机拍摄2023年12月摄影废墟户外探险探险,5
在博洛尼买到贴皮假大理石欺诈消费者继昨天发了北京博洛尼避坑贴后见置顶没想到今天又给我大惊喜惊喜每天虽迟但到几个月前在北京北四环博洛尼推荐的软装商家慕多国际家居订购了一套近2万元原价3万多的大理石餐桌不含餐椅大理石是在慕多国际的东五环红星美凯龙店面当场挑的实物图1纹理和光泽都比较自然销售说这款是天然大理石虽然比较贵但考虑到是开放式餐厨大理石贵点也就算了当场订下图1备注在订单里再见R惊喜来了今早厂家送货直接傻眼石化R石化R颜色纹路完全不对也就罢了八杆子打不着图案还是非常劣质明显打印出来的那种肉眼可见的重影和模糊图23毫不夸张我和老公异口同声这是什么鬼啊黑薯问号R由于在实体店面亲眼看过实物也拍过照为防止我们眼睛出了毛病就想再亲自去红星美凯龙看下那张桌子是个什么情况店里没找到实物店员说可能卖了加上微信后查询了款式事先不知情的店家再次确认我们当时选的那款为天然大理石图4于是我们找来销售反映情况对方居然表示我家订购的是贴皮大理石图5即在表面贴了一层皮模仿大理石纹理哈哈哈哈贴皮二字我们听完真懵了闻所未闻选款到下单期间从未听任何人说过2万买到块劣质贴皮大理石这价格随随便便买天然大理石也绰绰有余再加点儿奢石也能买了真实的被诈骗的感觉找专门做大理石生意的朋友聊天说这是最新的骗术提醒家人们千万多个心眼远离无良商家不行就12315吧叹气R当然了这也是托博洛尼的福合同全是通过博洛尼签的推荐的厂家也基本全部翻车这只是他们推荐的不靠谱厂家之一本想按时间顺序发的没想到今天突然冒出个新鲜的未完市场监督管理装修投诉博洛尼博洛尼全屋定制博洛尼整体家装北京博洛尼boloniBoloniBoloni全屋定制慕多慕多国际慕多国际家居装修避坑装修设计家居软装装修软装搭配家居大理石大理石餐桌天然大理石餐桌装修灵感库,5
石头还是云鲸求无广真实推荐双十一哪个途径最划算呀扫地机器人云鲸扫地机器人石头扫地机器人,4
在户外野营我拒绝了陌生人的蹭凉今天天气好去户外搭帐篷周围都是帐篷天幕氛围都不错吹着微风聊着天正在快快乐乐的煮番茄鸡蛋面的时候刚好有几个徒步的人经过其中一个人跑过来我的天幕帐篷里说这里阴凉一点蹭一下直接坐下来后才问能不能坐我们虽然不想有陌生人但都坐下来了不好拒绝就说可以反正只有一个人也不会太打扰我们结果又来了一群人和这个人是认识的一起坐到了我的天幕阴凉的地方里然后开始不停的说话本来阴凉的范围就很少他们就坐在离我们一个座位的位置一直在聊天我和家属的好心情都没有了满耳都是他们讨论徒步的事情作为i人只想两个人安安静静呆着只能努力说服自己忍一下吧估计很快走了也不好意思赶他们走到后面真的越来越吵家属还想保留一点体面但我不想忍了做足心理斗争鼓起勇气和他们说您好你们坐一个人可以这样一群人在这里聊天太吵了我们想安静一点然后他们就识趣得离开了真的其实只要鼓足勇气拒绝很简单的说完后我感觉太爽了当你感受到不舒服的时候直接说出来就好不要自己内耗有些体面没必要最后想说户外露营还是很舒服的尤其带个充气沙发躺一天都可以远离工作的烦恼,1
买小了后悔的很这么大的空隙都不知道要怎么办了浴室柜定制浴室柜网红浴室柜浴室柜非标定制装修装修灵感库装修踩雷,4
在北京吹爆这个无须创收的海关博物馆预约VX公众号可提前免费预约凭身份证进入时间900至16001600停止入馆周一闭馆如果大家有时间可以上午来每天上午10点提供免费讲解可以去服务台询问哦交通地铁一号线和二号线建国门站C口出游览顺序第一部分在二楼主要是一些史料记载第二部分在一楼是一些现代海关的缴获走私物品标本非常震撼还有一些互赠礼品也很精美楼下是抗美援朝专题展览这里有很多免费的盖章集章小伙伴的福音海关902艇专题展示小tips进入展馆可以问工作人员要纸质票馆内有盖章全部免费而且馆内也没有周边这样一个到处免费且不创收的展馆在北京显的格格不入入口也有热水房卫生间提供卫生纸北京北京周末去哪儿中国海关博物馆免费遛娃好去处,4
